A                   , B                   , C                  , D                   , E                   , F                  , G                   , H                   , I                   , J                   , Category, Salary
48.47328172944748   , -84.6356655         , -64.35498323       , 102.99608175811612  , -33.47753321        , -40.36484632       , -95.51225793        , 42.35990655934611   , 206.25249192431448  , -106.7532914        ,         , 41151
2.4219456672758066  , 141.22205554154291  ,                    , 45.237179624973386  , -106.2393528        , 42.83070972076486  , -18.7144265         , 98.57299957         , 118.73860515647512  , 258.9563642018614   , C       , 132993
57.963317321357565  , 32.57963165821665   , 19.438430157733602 ,                     , 33.84838434616911   , -29.54014101       ,                     , 131.75975356079596  , -100.6542565        , 113.98785611290454  , D       , 49102
131.71150673398654  , -11.8068527         , -212.1854899       ,                     , 129.69945465611093  , -2.28680623        , -99.93022323        ,                     , 84.06200265         , 54.67335682013793   , E       , 
-23.89320992        , -36.68244118        , -39.1758149        , -92.24101845        , 161.5375689469442   , -32.23204692       , 121.71585208254965  , 152.13160519224513  , 99.83108981479603   , -43.16203127        , E       , 115801
40.37300903366094   , -2.419560639        ,                    , 32.43592817         , -117.9039791        , 118.76793884615637 , -46.46172973        , 20.11596558728393   , 28.328787154614215  , -25.89049737        ,         , 
58.66938014752747   , -47.49036566        ,                    ,                     , 12.637957954641182  , 193.89289990582847 , -100.0331325        ,                     , 51.39078497         , 17.958178193959796  ,         , 
35.06300992735592   , 48.918713014766354  , 63.47214685617699  , 110.96998419562232  , 40.98186569285126   , -24.12576546       , 67.25737012027312   ,                     , -13.26337464        , -97.45293047        , A       , 56915
                    , -12.0381164         , -217.2669546       , 84.74216771504216   , -53.5328186         , -9.05332823        , 33.19803305690145   ,                     ,                     ,                     , B       , 45260
51.31057981760827   , -25.95466776        , 73.88104809        , 61.53674840130534   , -93.5438702         , 108.59821161750322 , -53.59634451        ,                     ,                     , 183.81836767951225  , A       , 146491
-22.34659824        , -34.93167961        , -1.941960589       , -30.31797828        , 79.99419019         , -161.6310608       , -105.3682419        , -106.7802922        ,                     , 171.06133725819254  ,         , 42393
-10.44492185        , -16.88217232        , 7.005216311318138  , 116.18783026081904  , -92.73531342        , 23.836898273478514 , 97.51976297824298   , 50.109416993984524  , 18.95816165987434   , 100.10460925671411  ,         , 47890
-270.3232293        , 67.78753195309076   ,                    , -183.0632897        ,                     , 137.36585451629577 , -13.74485146        , 95.28745472029388   ,                     , 131.49144535840475  , B       , 
163.99645293713928  , 74.21274910718923   , 7.54336389         , -160.1965812        , -24.60624881        , -84.32465953       , 217.09427174978137  , -17.58858124        , 12.320480678448567  ,                     , D       , 
4.360244637245373   , 169.5051040430753   , -62.26493617       , 19.46074552372427   , -74.24705857        , -132.0022511       , -61.17690909        , -3.703679705        , -42.93022245        ,                     , A       , 48916
-140.6317464        , -8.310557263        , -150.4720374       , 76.00559636896025   , 8.243975293450328   , -145.7551499       , -30.9209077         , -75.21564056        , 31.917451041918042  , 134.04504460231445  ,         , 86303
-187.517247         , 11.502607914741716  , -16.01327956       , 67.13400764504657   , 21.319662823768915  , -75.19693317       , -31.90539357        , -79.60258568        , 107.60071385985984  , 2.131164867194222   , B       , 125306
190.11906857530073  , -6.066081381        , -70.84067669       , -151.3714393        , -180.3139676        , -158.4135943       , 26.712665101148342  ,                     , -158.1190702        ,                     , D       , 53429
                    , 14.679301198554937  , 161.22206282554242 , 89.68393158655319   , -26.85306479        , -89.11922254       ,                     , -71.91533192        , -21.11302388        ,                     , B       , 111072
                    , 7.685188295876822   , -22.48559818       ,                     , 16.865467196672768  ,                    , -109.0399077        ,                     , -9.858813228        , 1.8849622944847662  , E       , 140910
70.82144232565571   ,                     , 95.31366339132451  , 28.712416520182423  , -61.24373746        , 36.15035252061016  , -114.3726207        ,                     , -3.322999064        , -20.81168573        ,         , 110639
-12.85375114        , -188.1849045        ,                    ,                     ,                     ,                    , 126.57078408647007  , -86.61748482        , 96.94572005267368   , 42.71943618716848   , D       , 81596
-64.62273098        , 177.5310892609512   , -119.3636832       , 91.91541736100015   , 100.05823180429783  , -67.06202091       , 139.2465300064329   , -25.00465146        , 28.869362927985705  , 26.032183877122073  , A       , 81912
                    , 81.08082731597821   ,                    , -174.8531973        ,                     , -166.2491988       , 103.25462043416573  , 112.67051368275833  , -109.096643         , -41.0814288         , B       , 108742
-110.5704668        , -21.49210303        , -30.80342842       , 77.96605322693398   , 131.03087461196083  , 139.5683810789956  , -56.21680266        , -20.92218737        , -168.3438192        , -80.58700665        , E       , 147519
96.48516330974576   , 161.55828235482318  , -123.4348872       , -59.24642592        ,                     ,                    , -80.96035199        ,                     , -47.38393471        , -1.445227088        ,         , 127066
54.628424800369956  ,                     , -43.63858905       , -10.96098039        ,                     ,                    , -25.87960627        , 159.86471705047168  , 56.09194479412387   , -29.5480318         , E       , 57683
69.69544045107357   , -33.38194898        , 117.31246375866414 , 36.964219219809394  ,                     ,                    , -157.0876152        , -112.6767469        , -119.3925006        , 14.294309476370676  , B       , 129935
173.25149994850918  , 223.13001461926322  , 63.80511014407572  , 50.08444749         , -180.1057734        , -54.26737997       , -78.77837519        ,                     , -16.81438186        , -47.20905777        ,         , 50755
